id,브랜드,차종,연식,세부모델,category,name,price
5792,BMW,3 Series,2019,프리미엄,brake,브레이크 오일 1:1 교환,90000
5793,BMW,3 Series,2019,프리미엄,transmission,미션오일 교환 패키지,350000
5794,BMW,3 Series,2019,프리미엄,filter,실내 에어컨/히터 필터,50000
5795,BMW,3 Series,2019,프리미엄,battery,배터리 교체 (수입차전용),220000
5796,BMW,3 Series,2019,프리미엄,inspection,기본 무상 점검 (이벤트),0
5797,BMW,3 Series,2019,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5798,BMW,3 Series,2019,스포츠,engine,엔진 플러싱 및 첨가제,80000
5799,BMW,3 Series,2019,스포츠,brake,앞 브레이크 패드 교환,120000
5800,BMW,3 Series,2019,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5801,BMW,3 Series,2019,스포츠,brake,브레이크 오일 1:1 교환,90000
5802,BMW,3 Series,2019,스포츠,transmission,미션오일 교환 패키지,350000
5803,BMW,3 Series,2019,스포츠,filter,실내 에어컨/히터 필터,50000
5804,BMW,3 Series,2019,스포츠,battery,배터리 교체 (수입차전용),220000
5805,BMW,3 Series,2019,스포츠,inspection,기본 무상 점검 (이벤트),0
5806,BMW,3 Series,2018,기본형,engine,엔진오일 교환 (기본 합성유),150000
5807,BMW,3 Series,2018,기본형,engine,엔진 플러싱 및 첨가제,80000
5808,BMW,3 Series,2018,기본형,brake,앞 브레이크 패드 교환,120000
5809,BMW,3 Series,2018,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5810,BMW,3 Series,2018,기본형,brake,브레이크 오일 1:1 교환,90000
5811,BMW,3 Series,2018,기본형,transmission,미션오일 교환 패키지,350000
5812,BMW,3 Series,2018,기본형,filter,실내 에어컨/히터 필터,50000
5813,BMW,3 Series,2018,기본형,battery,배터리 교체 (수입차전용),220000
5814,BMW,3 Series,2018,기본형,inspection,기본 무상 점검 (이벤트),0
5815,BMW,3 Series,2018,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5816,BMW,3 Series,2018,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5817,BMW,3 Series,2018,프리미엄,brake,앞 브레이크 패드 교환,120000
5818,BMW,3 Series,2018,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5819,BMW,3 Series,2018,프리미엄,brake,브레이크 오일 1:1 교환,90000
5820,BMW,3 Series,2018,프리미엄,transmission,미션오일 교환 패키지,350000
5821,BMW,3 Series,2018,프리미엄,filter,실내 에어컨/히터 필터,50000
5822,BMW,3 Series,2018,프리미엄,battery,배터리 교체 (수입차전용),220000
5823,BMW,3 Series,2018,프리미엄,inspection,기본 무상 점검 (이벤트),0
5824,BMW,3 Series,2018,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5825,BMW,3 Series,2018,스포츠,engine,엔진 플러싱 및 첨가제,80000
5826,BMW,3 Series,2018,스포츠,brake,앞 브레이크 패드 교환,120000
5827,BMW,3 Series,2018,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5828,BMW,3 Series,2018,스포츠,brake,브레이크 오일 1:1 교환,90000
5829,BMW,3 Series,2018,스포츠,transmission,미션오일 교환 패키지,350000
5830,BMW,3 Series,2018,스포츠,filter,실내 에어컨/히터 필터,50000
5831,BMW,3 Series,2018,스포츠,battery,배터리 교체 (수입차전용),220000
5832,BMW,3 Series,2018,스포츠,inspection,기본 무상 점검 (이벤트),0
5833,BMW,3 Series,2017,기본형,engine,엔진오일 교환 (기본 합성유),150000
5834,BMW,3 Series,2017,기본형,engine,엔진 플러싱 및 첨가제,80000
5835,BMW,3 Series,2017,기본형,brake,앞 브레이크 패드 교환,120000
5836,BMW,3 Series,2017,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5837,BMW,3 Series,2017,기본형,brake,브레이크 오일 1:1 교환,90000
5838,BMW,3 Series,2017,기본형,transmission,미션오일 교환 패키지,350000
5839,BMW,3 Series,2017,기본형,filter,실내 에어컨/히터 필터,50000
5840,BMW,3 Series,2017,기본형,battery,배터리 교체 (수입차전용),220000
5841,BMW,3 Series,2017,기본형,inspection,기본 무상 점검 (이벤트),0
5842,BMW,3 Series,2017,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5843,BMW,3 Series,2017,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5844,BMW,3 Series,2017,프리미엄,brake,앞 브레이크 패드 교환,120000
5845,BMW,3 Series,2017,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5846,BMW,3 Series,2017,프리미엄,brake,브레이크 오일 1:1 교환,90000
5847,BMW,3 Series,2017,프리미엄,transmission,미션오일 교환 패키지,350000
5848,BMW,3 Series,2017,프리미엄,filter,실내 에어컨/히터 필터,50000
5849,BMW,3 Series,2017,프리미엄,battery,배터리 교체 (수입차전용),220000
5850,BMW,3 Series,2017,프리미엄,inspection,기본 무상 점검 (이벤트),0
5851,BMW,3 Series,2017,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5852,BMW,3 Series,2017,스포츠,engine,엔진 플러싱 및 첨가제,80000
5853,BMW,3 Series,2017,스포츠,brake,앞 브레이크 패드 교환,120000
5854,BMW,3 Series,2017,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5855,BMW,3 Series,2017,스포츠,brake,브레이크 오일 1:1 교환,90000
5856,BMW,3 Series,2017,스포츠,transmission,미션오일 교환 패키지,350000
5857,BMW,3 Series,2017,스포츠,filter,실내 에어컨/히터 필터,50000
5858,BMW,3 Series,2017,스포츠,battery,배터리 교체 (수입차전용),220000
5859,BMW,3 Series,2017,스포츠,inspection,기본 무상 점검 (이벤트),0
5860,BMW,3 Series,2016,기본형,engine,엔진오일 교환 (기본 합성유),150000
5861,BMW,3 Series,2016,기본형,engine,엔진 플러싱 및 첨가제,80000
5862,BMW,3 Series,2016,기본형,brake,앞 브레이크 패드 교환,120000
5863,BMW,3 Series,2016,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5864,BMW,3 Series,2016,기본형,brake,브레이크 오일 1:1 교환,90000
5865,BMW,3 Series,2016,기본형,transmission,미션오일 교환 패키지,350000
5866,BMW,3 Series,2016,기본형,filter,실내 에어컨/히터 필터,50000
5867,BMW,3 Series,2016,기본형,battery,배터리 교체 (수입차전용),220000
5868,BMW,3 Series,2016,기본형,inspection,기본 무상 점검 (이벤트),0
5869,BMW,3 Series,2016,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5870,BMW,3 Series,2016,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5871,BMW,3 Series,2016,프리미엄,brake,앞 브레이크 패드 교환,120000
5872,BMW,3 Series,2016,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5873,BMW,3 Series,2016,프리미엄,brake,브레이크 오일 1:1 교환,90000
5874,BMW,3 Series,2016,프리미엄,transmission,미션오일 교환 패키지,350000
5875,BMW,3 Series,2016,프리미엄,filter,실내 에어컨/히터 필터,50000
5876,BMW,3 Series,2016,프리미엄,battery,배터리 교체 (수입차전용),220000
5877,BMW,3 Series,2016,프리미엄,inspection,기본 무상 점검 (이벤트),0
5878,BMW,3 Series,2016,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5879,BMW,3 Series,2016,스포츠,engine,엔진 플러싱 및 첨가제,80000
5880,BMW,3 Series,2016,스포츠,brake,앞 브레이크 패드 교환,120000
5881,BMW,3 Series,2016,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5882,BMW,3 Series,2016,스포츠,brake,브레이크 오일 1:1 교환,90000
5883,BMW,3 Series,2016,스포츠,transmission,미션오일 교환 패키지,350000
5884,BMW,3 Series,2016,스포츠,filter,실내 에어컨/히터 필터,50000
5885,BMW,3 Series,2016,스포츠,battery,배터리 교체 (수입차전용),220000
5886,BMW,3 Series,2016,스포츠,inspection,기본 무상 점검 (이벤트),0
5887,BMW,3 Series,2015,기본형,engine,엔진오일 교환 (기본 합성유),150000
5888,BMW,3 Series,2015,기본형,engine,엔진 플러싱 및 첨가제,80000
5889,BMW,3 Series,2015,기본형,brake,앞 브레이크 패드 교환,120000
5890,BMW,3 Series,2015,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5891,BMW,3 Series,2015,기본형,brake,브레이크 오일 1:1 교환,90000
5892,BMW,3 Series,2015,기본형,transmission,미션오일 교환 패키지,350000
5893,BMW,3 Series,2015,기본형,filter,실내 에어컨/히터 필터,50000
5894,BMW,3 Series,2015,기본형,battery,배터리 교체 (수입차전용),220000
5895,BMW,3 Series,2015,기본형,inspection,기본 무상 점검 (이벤트),0
5896,BMW,3 Series,2015,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5897,BMW,3 Series,2015,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5898,BMW,3 Series,2015,프리미엄,brake,앞 브레이크 패드 교환,120000
5899,BMW,3 Series,2015,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5900,BMW,3 Series,2015,프리미엄,brake,브레이크 오일 1:1 교환,90000
5901,BMW,3 Series,2015,프리미엄,transmission,미션오일 교환 패키지,350000
5902,BMW,3 Series,2015,프리미엄,filter,실내 에어컨/히터 필터,50000
5903,BMW,3 Series,2015,프리미엄,battery,배터리 교체 (수입차전용),220000
5904,BMW,3 Series,2015,프리미엄,inspection,기본 무상 점검 (이벤트),0
5905,BMW,3 Series,2015,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5906,BMW,3 Series,2015,스포츠,engine,엔진 플러싱 및 첨가제,80000
5907,BMW,3 Series,2015,스포츠,brake,앞 브레이크 패드 교환,120000
5908,BMW,3 Series,2015,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5909,BMW,3 Series,2015,스포츠,brake,브레이크 오일 1:1 교환,90000
5910,BMW,3 Series,2015,스포츠,transmission,미션오일 교환 패키지,350000
5911,BMW,3 Series,2015,스포츠,filter,실내 에어컨/히터 필터,50000
5912,BMW,3 Series,2015,스포츠,battery,배터리 교체 (수입차전용),220000
5913,BMW,3 Series,2015,스포츠,inspection,기본 무상 점검 (이벤트),0
5914,BMW,3 Series,2014,기본형,engine,엔진오일 교환 (기본 합성유),150000
5915,BMW,3 Series,2014,기본형,engine,엔진 플러싱 및 첨가제,80000
5916,BMW,3 Series,2014,기본형,brake,앞 브레이크 패드 교환,120000
5917,BMW,3 Series,2014,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5918,BMW,3 Series,2014,기본형,brake,브레이크 오일 1:1 교환,90000
5919,BMW,3 Series,2014,기본형,transmission,미션오일 교환 패키지,350000
5920,BMW,3 Series,2014,기본형,filter,실내 에어컨/히터 필터,50000
5921,BMW,3 Series,2014,기본형,battery,배터리 교체 (수입차전용),220000
5922,BMW,3 Series,2014,기본형,inspection,기본 무상 점검 (이벤트),0
5923,BMW,3 Series,2014,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5924,BMW,3 Series,2014,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5925,BMW,3 Series,2014,프리미엄,brake,앞 브레이크 패드 교환,120000
5926,BMW,3 Series,2014,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5927,BMW,3 Series,2014,프리미엄,brake,브레이크 오일 1:1 교환,90000
5928,BMW,3 Series,2014,프리미엄,transmission,미션오일 교환 패키지,350000
5929,BMW,3 Series,2014,프리미엄,filter,실내 에어컨/히터 필터,50000
5930,BMW,3 Series,2014,프리미엄,battery,배터리 교체 (수입차전용),220000
5931,BMW,3 Series,2014,프리미엄,inspection,기본 무상 점검 (이벤트),0
5932,BMW,3 Series,2014,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5933,BMW,3 Series,2014,스포츠,engine,엔진 플러싱 및 첨가제,80000
5934,BMW,3 Series,2014,스포츠,brake,앞 브레이크 패드 교환,120000
5935,BMW,3 Series,2014,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5936,BMW,3 Series,2014,스포츠,brake,브레이크 오일 1:1 교환,90000
5937,BMW,3 Series,2014,스포츠,transmission,미션오일 교환 패키지,350000
5938,BMW,3 Series,2014,스포츠,filter,실내 에어컨/히터 필터,50000
5939,BMW,3 Series,2014,스포츠,battery,배터리 교체 (수입차전용),220000
5940,BMW,3 Series,2014,스포츠,inspection,기본 무상 점검 (이벤트),0
5941,BMW,3 Series,2013,기본형,engine,엔진오일 교환 (기본 합성유),150000
5942,BMW,3 Series,2013,기본형,engine,엔진 플러싱 및 첨가제,80000
5943,BMW,3 Series,2013,기본형,brake,앞 브레이크 패드 교환,120000
5944,BMW,3 Series,2013,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5945,BMW,3 Series,2013,기본형,brake,브레이크 오일 1:1 교환,90000
5946,BMW,3 Series,2013,기본형,transmission,미션오일 교환 패키지,350000
5947,BMW,3 Series,2013,기본형,filter,실내 에어컨/히터 필터,50000
5948,BMW,3 Series,2013,기본형,battery,배터리 교체 (수입차전용),220000
5949,BMW,3 Series,2013,기본형,inspection,기본 무상 점검 (이벤트),0
5950,BMW,3 Series,2013,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5951,BMW,3 Series,2013,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5952,BMW,3 Series,2013,프리미엄,brake,앞 브레이크 패드 교환,120000
5953,BMW,3 Series,2013,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5954,BMW,3 Series,2013,프리미엄,brake,브레이크 오일 1:1 교환,90000
5955,BMW,3 Series,2013,프리미엄,transmission,미션오일 교환 패키지,350000
5956,BMW,3 Series,2013,프리미엄,filter,실내 에어컨/히터 필터,50000
5957,BMW,3 Series,2013,프리미엄,battery,배터리 교체 (수입차전용),220000
5958,BMW,3 Series,2013,프리미엄,inspection,기본 무상 점검 (이벤트),0
5959,BMW,3 Series,2013,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5960,BMW,3 Series,2013,스포츠,engine,엔진 플러싱 및 첨가제,80000
5961,BMW,3 Series,2013,스포츠,brake,앞 브레이크 패드 교환,120000
5962,BMW,3 Series,2013,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5963,BMW,3 Series,2013,스포츠,brake,브레이크 오일 1:1 교환,90000
5964,BMW,3 Series,2013,스포츠,transmission,미션오일 교환 패키지,350000
5965,BMW,3 Series,2013,스포츠,filter,실내 에어컨/히터 필터,50000
5966,BMW,3 Series,2013,스포츠,battery,배터리 교체 (수입차전용),220000
5967,BMW,3 Series,2013,스포츠,inspection,기본 무상 점검 (이벤트),0
5968,BMW,3 Series,2012,기본형,engine,엔진오일 교환 (기본 합성유),150000
5969,BMW,3 Series,2012,기본형,engine,엔진 플러싱 및 첨가제,80000
5970,BMW,3 Series,2012,기본형,brake,앞 브레이크 패드 교환,120000
5971,BMW,3 Series,2012,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5972,BMW,3 Series,2012,기본형,brake,브레이크 오일 1:1 교환,90000
5973,BMW,3 Series,2012,기본형,transmission,미션오일 교환 패키지,350000
5974,BMW,3 Series,2012,기본형,filter,실내 에어컨/히터 필터,50000
5975,BMW,3 Series,2012,기본형,battery,배터리 교체 (수입차전용),220000
5976,BMW,3 Series,2012,기본형,inspection,기본 무상 점검 (이벤트),0
5977,BMW,3 Series,2012,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
5978,BMW,3 Series,2012,프리미엄,engine,엔진 플러싱 및 첨가제,80000
5979,BMW,3 Series,2012,프리미엄,brake,앞 브레이크 패드 교환,120000
5980,BMW,3 Series,2012,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
5981,BMW,3 Series,2012,프리미엄,brake,브레이크 오일 1:1 교환,90000
5982,BMW,3 Series,2012,프리미엄,transmission,미션오일 교환 패키지,350000
5983,BMW,3 Series,2012,프리미엄,filter,실내 에어컨/히터 필터,50000
5984,BMW,3 Series,2012,프리미엄,battery,배터리 교체 (수입차전용),220000
5985,BMW,3 Series,2012,프리미엄,inspection,기본 무상 점검 (이벤트),0
5986,BMW,3 Series,2012,스포츠,engine,엔진오일 교환 (기본 합성유),150000
5987,BMW,3 Series,2012,스포츠,engine,엔진 플러싱 및 첨가제,80000
5988,BMW,3 Series,2012,스포츠,brake,앞 브레이크 패드 교환,120000
5989,BMW,3 Series,2012,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
5990,BMW,3 Series,2012,스포츠,brake,브레이크 오일 1:1 교환,90000
5991,BMW,3 Series,2012,스포츠,transmission,미션오일 교환 패키지,350000
5992,BMW,3 Series,2012,스포츠,filter,실내 에어컨/히터 필터,50000
5993,BMW,3 Series,2012,스포츠,battery,배터리 교체 (수입차전용),220000
5994,BMW,3 Series,2012,스포츠,inspection,기본 무상 점검 (이벤트),0
5995,BMW,3 Series,2011,기본형,engine,엔진오일 교환 (기본 합성유),150000
5996,BMW,3 Series,2011,기본형,engine,엔진 플러싱 및 첨가제,80000
5997,BMW,3 Series,2011,기본형,brake,앞 브레이크 패드 교환,120000
5998,BMW,3 Series,2011,기본형,brake,뒤 브레이크 패드/센서 교환,140000
5999,BMW,3 Series,2011,기본형,brake,브레이크 오일 1:1 교환,90000
6000,BMW,3 Series,2011,기본형,transmission,미션오일 교환 패키지,350000
6001,BMW,3 Series,2011,기본형,filter,실내 에어컨/히터 필터,50000
6002,BMW,3 Series,2011,기본형,battery,배터리 교체 (수입차전용),220000
6003,BMW,3 Series,2011,기본형,inspection,기본 무상 점검 (이벤트),0
6004,BMW,3 Series,2011,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
6005,BMW,3 Series,2011,프리미엄,engine,엔진 플러싱 및 첨가제,80000
6006,BMW,3 Series,2011,프리미엄,brake,앞 브레이크 패드 교환,120000
6007,BMW,3 Series,2011,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
